RUN	STRATEGY_PLACEMENT	STRATEGY_REALLOCATION	SCHEDULE_ID	DOMAIN_SIZES_SET 	 Migrations	Overload Mig.	avg. srv. count	cpu violations	cpu accumulation	min. servers	max. servers	slot count	avg. srv. utilization	initial placement duration	runtime
0	bestFitDemand	None	31211	1 	 0.000000 	 0.000000 	 2.532166 	 66.000000 	 143855 	 0 	 6 	 3865 	 22.710857 	 3 	 458119
0	bestFitDemand	None	31523	2 	 0.000000 	 0.000000 	 9.816279 	 7.000000 	 627770 	 0 	 16 	 18872 	 18.122779 	 4 	 576736
0	worstFit	None	30607	1 	 0.000000 	 0.000000 	 10.921901 	 0.000000 	 537926 	 0 	 18 	 15754 	 19.075081 	 5 	 432707
0	bestFitDemand	None	30801	1 	 0.000000 	 0.000000 	 8.130877 	 24.000000 	 139220 	 0 	 15 	 3588 	 25.069278 	 3 	 132494
0	worstFit	None	31113	2 	 0.000000 	 0.000000 	 32.515765 	 0.000000 	 617481 	 0 	 60 	 23445 	 15.513626 	 3 	 216274
0	worstFitDemand	None	30219	1 	 0.000000 	 0.000000 	 18.813768 	 12.000000 	 566674 	 0 	 38 	 12046 	 26.632628 	 3 	 192188
0	bestFitDemand	None	30802	1 	 0.000000 	 0.000000 	 8.297059 	 28.000000 	 142210 	 0 	 14 	 3611 	 25.540235 	 3 	 130253
0	worstFit	None	31114	2 	 0.000000 	 0.000000 	 30.082114 	 0.000000 	 742355 	 0 	 71 	 25050 	 18.234026 	 3 	 249810
0	bestFitDemand	None	31212	1 	 0.000000 	 0.000000 	 2.560398 	 25.000000 	 164057 	 0 	 6 	 4240 	 22.474463 	 2 	 496763
0	worstFit	None	30608	1 	 0.000000 	 0.000000 	 10.472123 	 0.000000 	 479786 	 0 	 23 	 16559 	 17.935575 	 3 	 474385
0	worstFit	None	31402	1 	 0.000000 	 0.000000 	 10.728367 	 0.000000 	 604839 	 0 	 19 	 20647 	 17.867105 	 4 	 577276
0	bestFitDemand	None	30803	1 	 0.000000 	 0.000000 	 7.224398 	 25.000000 	 150303 	 0 	 14 	 3254 	 26.363203 	 6 	 135374
0	worstFitDemand	None	30220	1 	 0.000000 	 0.000000 	 25.312324 	 21.000000 	 538843 	 0 	 51 	 14816 	 22.233260 	 3 	 175647
0	worstFit	None	31115	2 	 0.000000 	 0.000000 	 26.993901 	 0.000000 	 635083 	 0 	 63 	 21269 	 16.942722 	 3 	 236390
0	bestFitDemand	None	31524	2 	 0.000000 	 0.000000 	 11.445508 	 0.000000 	 715790 	 0 	 19 	 20567 	 20.704271 	 2 	 539275
0	worstFit	None	30000	1 	 0.000000 	 0.000000 	 10.070595 	 0.000000 	 124956 	 0 	 21 	 3562 	 21.326804 	 3 	 106016
0	bestFitDemand	None	30804	1 	 0.000000 	 0.000000 	 8.028341 	 8.000000 	 138204 	 0 	 14 	 3449 	 24.784658 	 1 	 128990
0	worstFit	None	30001	1 	 0.000000 	 0.000000 	 10.571781 	 0.000000 	 111481 	 0 	 22 	 3815 	 18.488791 	 3 	 108184
0	bestFitDemand	None	31213	1 	 0.000000 	 0.000000 	 2.674312 	 10.000000 	 156620 	 0 	 6 	 4024 	 23.658277 	 3 	 451428
0	worstFit	None	31116	2 	 0.000000 	 0.000000 	 23.980646 	 0.000000 	 639493 	 0 	 65 	 22343 	 15.517478 	 5 	 279447
0	worstFit	None	30609	1 	 0.000000 	 0.000000 	 11.690187 	 0.000000 	 583923 	 0 	 23 	 19577 	 18.166045 	 3 	 502495
0	bestFitDemand	None	30805	1 	 0.000000 	 0.000000 	 8.238884 	 54.000000 	 152388 	 0 	 16 	 3511 	 27.234046 	 3 	 127846
0	worstFitDemand	None	30221	1 	 0.000000 	 0.000000 	 24.635274 	 21.000000 	 483625 	 0 	 42 	 11766 	 26.044985 	 3 	 143281
0	worstFit	None	30002	1 	 0.000000 	 0.000000 	 10.774566 	 0.000000 	 119704 	 0 	 21 	 3576 	 20.845175 	 3 	 99639
0	worstFit	None	31403	1 	 0.000000 	 0.000000 	 13.044406 	 0.000000 	 726088 	 0 	 24 	 23075 	 18.842431 	 6 	 530611
0	worstFit	None	30003	1 	 0.000000 	 0.000000 	 9.551624 	 0.000000 	 101223 	 0 	 16 	 3557 	 18.446639 	 2 	 111427
0	worstFit	None	31117	2 	 0.000000 	 0.000000 	 32.941476 	 0.000000 	 746387 	 0 	 63 	 24011 	 17.990768 	 3 	 218748
0	bestFitDemand	None	30806	1 	 0.000000 	 0.000000 	 8.035982 	 13.000000 	 145481 	 0 	 15 	 3672 	 25.506742 	 3 	 137135
0	worstFit	None	30004	1 	 0.000000 	 0.000000 	 10.611746 	 0.000000 	 108848 	 0 	 18 	 3887 	 17.723816 	 4 	 109768
0	worstFit	None	30610	1 	 0.000000 	 0.000000 	 14.914278 	 0.000000 	 485052 	 0 	 23 	 19240 	 16.321599 	 3 	 387067
0	worstFit	None	30005	1 	 0.000000 	 0.000000 	 11.000644 	 0.000000 	 107917 	 0 	 21 	 3721 	 17.947245 	 3 	 101522
0	worstFitDemand	None	30222	1 	 0.000000 	 0.000000 	 21.278049 	 18.000000 	 529680 	 0 	 43 	 12680 	 23.228744 	 3 	 178719
0	bestFitDemand	None	31214	1 	 0.000000 	 0.000000 	 2.516628 	 4.000000 	 156469 	 0 	 6 	 4347 	 22.725265 	 3 	 518176
0	worstFit	None	31118	2 	 0.000000 	 0.000000 	 27.951655 	 0.000000 	 681435 	 0 	 55 	 21192 	 16.694493 	 3 	 227402
0	bestFitDemand	None	30807	1 	 0.000000 	 0.000000 	 7.767832 	 45.000000 	 160813 	 0 	 13 	 3426 	 29.352774 	 3 	 132159
0	worstFit	None	30006	1 	 0.000000 	 0.000000 	 11.699363 	 0.000000 	 106959 	 0 	 21 	 3702 	 17.459943 	 3 	 95041
0	worstFit	None	31404	1 	 0.000000 	 0.000000 	 13.180375 	 0.000000 	 773677 	 0 	 23 	 24654 	 19.529317 	 3 	 561447
0	worstFit	None	30007	1 	 0.000000 	 0.000000 	 10.291861 	 0.000000 	 107349 	 0 	 19 	 3518 	 19.040731 	 4 	 102572
0	worstFit	None	31119	2 	 0.000000 	 0.000000 	 33.481366 	 0.000000 	 664194 	 0 	 64 	 22333 	 17.739603 	 3 	 200142
